Person 1 has final_x = 21, final_y = 69, final_status = infected and was infected 8 times. 
Person 5918 has final_x = 10, final_y = 82, final_status = infected and was infected 6 times. 
Person 5919 has final_x = 63, final_y = 17, final_status = susceptible and was infected 3 times. 
Person 5920 has final_x = 41, final_y = 40, final_status = susceptible and was infected 4 times. 
Person 5921 has final_x = 7, final_y = 35, final_status = immune and was infected 5 times. 
Person 5922 has final_x = 61, final_y = 85, final_status = susceptible and was infected 3 times. 
Person 5923 has final_x = 105, final_y = 55, final_status = immune and was infected 1 times. 
Person 5924 has final_x = 86, final_y = 76, final_status = susceptible and was infected 5 times. 
Person 5925 has final_x = 61, final_y = 86, final_status = susceptible and was infected 6 times. 
Person 5926 has final_x = 53, final_y = 35, final_status = susceptible and was infected 6 times. 
Person 5927 has final_x = 71, final_y = 22, final_status = susceptible and was infected 2 times. 
Person 5928 has final_x = 93, final_y = 89, final_status = susceptible and was infected 4 times. 
Person 5929 has final_x = 13, final_y = 26, final_status = susceptible and was infected 1 times. 
Person 5930 has final_x = 77, final_y = 1, final_status = infected and was infected 5 times. 
Person 5931 has final_x = 39, final_y = 103, final_status = susceptible and was infected 2 times. 
Person 5932 has final_x = 35, final_y = 27, final_status = susceptible and was infected 5 times. 
Person 5933 has final_x = 79, final_y = 18, final_status = susceptible and was infected 4 times. 
Person 5934 has final_x = 42, final_y = 19, final_status = susceptible and was infected 5 times. 
Person 5935 has final_x = 69, final_y = 76, final_status = susceptible and was infected 5 times. 
Person 5936 has final_x = 27, final_y = 64, final_status = susceptible and was infected 2 times. 
Person 5937 has final_x = 9, final_y = 23, final_status = immune and was infected 12 times. 
Person 5938 has final_x = 23, final_y = 84, final_status = immune and was infected 2 times. 
Person 5939 has final_x = 66, final_y = 40, final_status = infected and was infected 9 times. 
Person 5940 has final_x = 21, final_y = 69, final_status = infected and was infected 8 times. 
Person 5941 has final_x = 8, final_y = 22, final_status = immune and was infected 6 times. 
Person 5942 has final_x = 54, final_y = 42, final_status = susceptible and was infected 5 times. 
Person 5943 has final_x = 6, final_y = 4, final_status = immune and was infected 5 times. 
Person 5944 has final_x = 32, final_y = 40, final_status = susceptible and was infected 4 times. 
Person 5945 has final_x = 88, final_y = 54, final_status = susceptible and was infected 2 times. 
Person 5946 has final_x = 72, final_y = 24, final_status = immune and was infected 4 times. 
Person 5947 has final_x = 76, final_y = 21, final_status = immune and was infected 3 times. 
Person 5948 has final_x = 68, final_y = 27, final_status = susceptible and was infected 4 times. 
Person 5949 has final_x = 23, final_y = 69, final_status = infected and was infected 5 times. 
Person 5950 has final_x = 22, final_y = 64, final_status = immune and was infected 3 times. 
Person 5951 has final_x = 9, final_y = 50, final_status = infected and was infected 6 times. 
Person 5952 has final_x = 87, final_y = 34, final_status = susceptible and was infected 7 times. 
Person 5953 has final_x = 49, final_y = 49, final_status = susceptible and was infected 4 times. 
Person 5954 has final_x = 42, final_y = 1, final_status = susceptible and was infected 4 times. 
Person 5955 has final_x = 38, final_y = 60, final_status = susceptible and was infected 5 times. 
Person 5956 has final_x = 44, final_y = 49, final_status = susceptible and was infected 4 times. 
Person 5957 has final_x = 13, final_y = 38, final_status = immune and was infected 2 times. 
Person 5958 has final_x = 23, final_y = 57, final_status = immune and was infected 3 times. 
Person 5959 has final_x = 67, final_y = 53, final_status = infected and was infected 1 times. 
Person 5960 has final_x = 40, final_y = 54, final_status = susceptible and was infected 5 times. 
Person 5961 has final_x = 93, final_y = 86, final_status = immune and was infected 1 times. 
Person 5962 has final_x = 50, final_y = 40, final_status = infected and was infected 7 times. 
Person 5963 has final_x = 49, final_y = 85, final_status = immune and was infected 4 times. 
Person 5964 has final_x = 2, final_y = 37, final_status = susceptible and was infected 2 times. 
Person 5965 has final_x = 25, final_y = 9, final_status = immune and was infected 4 times. 
Person 5966 has final_x = 88, final_y = 35, final_status = susceptible and was infected 5 times. 
Person 5967 has final_x = 24, final_y = 66, final_status = immune and was infected 5 times. 
Person 5968 has final_x = 72, final_y = 91, final_status = immune and was infected 5 times. 
Person 5969 has final_x = 66, final_y = 33, final_status = immune and was infected 5 times. 
Person 5970 has final_x = 26, final_y = 63, final_status = susceptible and was infected 5 times. 
Person 5971 has final_x = 37, final_y = 87, final_status = susceptible and was infected 3 times. 
Person 5972 has final_x = 23, final_y = 7, final_status = infected and was infected 4 times. 
Person 5973 has final_x = 93, final_y = 54, final_status = susceptible and was infected 3 times. 
Person 5974 has final_x = 76, final_y = 97, final_status = susceptible and was infected 6 times. 
Person 5975 has final_x = 63, final_y = 52, final_status = infected and was infected 8 times. 
Person 5976 has final_x = 41, final_y = 34, final_status = immune and was infected 4 times. 
Person 5977 has final_x = 59, final_y = 3, final_status = immune and was infected 7 times. 
Person 5978 has final_x = 39, final_y = 107, final_status = susceptible and was infected 6 times. 
Person 5979 has final_x = 15, final_y = 97, final_status = susceptible and was infected 1 times. 
Person 5980 has final_x = 82, final_y = 54, final_status = susceptible and was infected 4 times. 
Person 5981 has final_x = 64, final_y = 15, final_status = susceptible and was infected 3 times. 
Person 5982 has final_x = 28, final_y = 104, final_status = susceptible and was infected 4 times. 
Person 5983 has final_x = 21, final_y = 35, final_status = susceptible and was infected 4 times. 
Person 5984 has final_x = 68, final_y = 94, final_status = infected and was infected 2 times. 
Person 5985 has final_x = 86, final_y = 104, final_status = infected and was infected 7 times. 
Person 5986 has final_x = 15, final_y = 15, final_status = immune and was infected 1 times. 
Person 5987 has final_x = 84, final_y = 28, final_status = immune and was infected 3 times. 
Person 5988 has final_x = 95, final_y = 54, final_status = susceptible and was infected 4 times. 
Person 5989 has final_x = 57, final_y = 79, final_status = immune and was infected 8 times. 
Person 5990 has final_x = 107, final_y = 60, final_status = susceptible and was infected 2 times. 
Person 5991 has final_x = 60, final_y = 78, final_status = susceptible and was infected 7 times. 
Person 5992 has final_x = 62, final_y = 96, final_status = susceptible and was infected 5 times. 
Person 5993 has final_x = 8, final_y = 14, final_status = susceptible and was infected 6 times. 
Person 5994 has final_x = 48, final_y = 85, final_status = susceptible and was infected 1 times. 
Person 5995 has final_x = 77, final_y = 5, final_status = susceptible and was infected 1 times. 
Person 5996 has final_x = 99, final_y = 14, final_status = immune and was infected 4 times. 
Person 5997 has final_x = 21, final_y = 73, final_status = susceptible and was infected 3 times. 
Person 5998 has final_x = 46, final_y = 14, final_status = susceptible and was infected 4 times. 
Person 5999 has final_x = 46, final_y = 23, final_status = infected and was infected 7 times. 
Person 6000 has final_x = 4, final_y = 60, final_status = susceptible and was infected 4 times. 
Person 6001 has final_x = 87, final_y = 48, final_status = immune and was infected 1 times. 
Person 6002 has final_x = 17, final_y = 71, final_status = susceptible and was infected 3 times. 
Person 6003 has final_x = 44, final_y = 97, final_status = infected and was infected 9 times. 
Person 6004 has final_x = 100, final_y = 95, final_status = immune and was infected 5 times. 
Person 6005 has final_x = 105, final_y = 71, final_status = immune and was infected 1 times. 
Person 6006 has final_x = 13, final_y = 11, final_status = susceptible and was infected 3 times. 
Person 6007 has final_x = 66, final_y = 91, final_status = susceptible and was infected 3 times. 
Person 6008 has final_x = 16, final_y = 94, final_status = susceptible and was infected 7 times. 
Person 6009 has final_x = 12, final_y = 76, final_status = susceptible and was infected 2 times. 
Person 6010 has final_x = 54, final_y = 24, final_status = susceptible and was infected 2 times. 
Person 6011 has final_x = 62, final_y = 73, final_status = susceptible and was infected 1 times. 
Person 6012 has final_x = 27, final_y = 72, final_status = susceptible and was infected 3 times. 
Person 6013 has final_x = 50, final_y = 18, final_status = susceptible and was infected 3 times. 
Person 6014 has final_x = 101, final_y = 44, final_status = infected and was infected 7 times. 
Person 6015 has final_x = 78, final_y = 104, final_status = immune and was infected 4 times. 
Person 6016 has final_x = 28, final_y = 91, final_status = immune and was infected 3 times. 
Person 6017 has final_x = 66, final_y = 81, final_status = susceptible and was infected 6 times. 
Person 6018 has final_x = 38, final_y = 80, final_status = infected and was infected 5 times. 
Person 6019 has final_x = 49, final_y = 93, final_status = immune and was infected 4 times. 
Person 6020 has final_x = 64, final_y = 92, final_status = susceptible and was infected 5 times. 
Person 6021 has final_x = 71, final_y = 73, final_status = immune and was infected 8 times. 
Person 6022 has final_x = 52, final_y = 82, final_status = susceptible and was infected 5 times. 
Person 6023 has final_x = 77, final_y = 1, final_status = infected and was infected 5 times. 
Person 6024 has final_x = 32, final_y = 97, final_status = susceptible and was infected 9 times. 
Person 6025 has final_x = 1, final_y = 77, final_status = susceptible and was infected 4 times. 
Person 6026 has final_x = 91, final_y = 51, final_status = susceptible and was infected 2 times. 
Person 6027 has final_x = 90, final_y = 88, final_status = immune and was infected 5 times. 
Person 6028 has final_x = 66, final_y = 15, final_status = immune and was infected 3 times. 
Person 6029 has final_x = 47, final_y = 10, final_status = immune and was infected 4 times. 
Person 6030 has final_x = 62, final_y = 28, final_status = susceptible and was infected 5 times. 
Person 6031 has final_x = 78, final_y = 99, final_status = immune and was infected 9 times. 
Person 6032 has final_x = 104, final_y = 63, final_status = infected and was infected 4 times. 
Person 6033 has final_x = 34, final_y = 104, final_status = susceptible and was infected 6 times. 
Person 6034 has final_x = 26, final_y = 27, final_status = infected and was infected 8 times. 
Person 6035 has final_x = 71, final_y = 11, final_status = infected and was infected 7 times. 
Person 6036 has final_x = 19, final_y = 2, final_status = susceptible and was infected 2 times. 
Person 6037 has final_x = 74, final_y = 9, final_status = susceptible and was infected 4 times. 
Person 6038 has final_x = 76, final_y = 69, final_status = infected and was infected 4 times. 
Person 6039 has final_x = 89, final_y = 50, final_status = susceptible and was infected 2 times. 
Person 6040 has final_x = 84, final_y = 42, final_status = susceptible and was infected 6 times. 
Person 6041 has final_x = 100, final_y = 20, final_status = susceptible and was infected 6 times. 
Person 6042 has final_x = 73, final_y = 23, final_status = immune and was infected 7 times. 
Person 6043 has final_x = 8, final_y = 90, final_status = immune and was infected 12 times. 
Person 6044 has final_x = 36, final_y = 71, final_status = susceptible and was infected 5 times. 
Person 6045 has final_x = 35, final_y = 60, final_status = immune and was infected 2 times. 
Person 6046 has final_x = 102, final_y = 23, final_status = susceptible and was infected 4 times. 
Person 6047 has final_x = 75, final_y = 39, final_status = susceptible and was infected 8 times. 
Person 6048 has final_x = 7, final_y = 45, final_status = susceptible and was infected 5 times. 
Person 6049 has final_x = 49, final_y = 54, final_status = susceptible and was infected 2 times. 
Person 6050 has final_x = 82, final_y = 70, final_status = susceptible and was infected 5 times. 
Person 6051 has final_x = 25, final_y = 17, final_status = immune and was infected 2 times. 
Person 6052 has final_x = 47, final_y = 78, final_status = immune and was infected 4 times. 
Person 6053 has final_x = 65, final_y = 20, final_status = immune and was infected 5 times. 
Person 6054 has final_x = 85, final_y = 96, final_status = susceptible and was infected 3 times. 
Person 6055 has final_x = 97, final_y = 4, final_status = infected and was infected 8 times. 
Person 6056 has final_x = 89, final_y = 106, final_status = susceptible and was infected 6 times. 
Person 6057 has final_x = 77, final_y = 107, final_status = immune and was infected 3 times. 
Person 6058 has final_x = 37, final_y = 76, final_status = immune and was infected 2 times. 
Person 6059 has final_x = 2, final_y = 97, final_status = infected and was infected 3 times. 
Person 6060 has final_x = 88, final_y = 28, final_status = immune and was infected 6 times. 
Person 6061 has final_x = 81, final_y = 48, final_status = susceptible and was infected 5 times. 
Person 6062 has final_x = 102, final_y = 46, final_status = infected and was infected 13 times. 
Person 6063 has final_x = 87, final_y = 18, final_status = susceptible and was infected 6 times. 
Person 6064 has final_x = 45, final_y = 98, final_status = susceptible and was infected 6 times. 
Person 6065 has final_x = 11, final_y = 79, final_status = susceptible and was infected 5 times. 
Person 6066 has final_x = 72, final_y = 4, final_status = susceptible and was infected 5 times. 
Person 6067 has final_x = 35, final_y = 104, final_status = infected and was infected 8 times. 
Person 6068 has final_x = 29, final_y = 16, final_status = susceptible and was infected 4 times. 
Person 6069 has final_x = 20, final_y = 32, final_status = immune and was infected 7 times. 
Person 6070 has final_x = 89, final_y = 64, final_status = infected and was infected 5 times. 
Person 6071 has final_x = 26, final_y = 55, final_status = infected and was infected 4 times. 
Person 6072 has final_x = 41, final_y = 9, final_status = susceptible and was infected 3 times. 
Person 6073 has final_x = 45, final_y = 103, final_status = immune and was infected 1 times. 
Person 6074 has final_x = 32, final_y = 89, final_status = immune and was infected 3 times. 
Person 6075 has final_x = 28, final_y = 86, final_status = susceptible and was infected 5 times. 
Person 6076 has final_x = 55, final_y = 82, final_status = susceptible and was infected 6 times. 
Person 6077 has final_x = 53, final_y = 80, final_status = susceptible and was infected 4 times. 
Person 6078 has final_x = 6, final_y = 98, final_status = immune and was infected 7 times. 
Person 6079 has final_x = 21, final_y = 4, final_status = immune and was infected 4 times. 
Person 6080 has final_x = 48, final_y = 12, final_status = infected and was infected 6 times. 
Person 6081 has final_x = 3, final_y = 90, final_status = susceptible and was infected 3 times. 
Person 6082 has final_x = 52, final_y = 27, final_status = susceptible and was infected 5 times. 
Person 6083 has final_x = 39, final_y = 79, final_status = immune and was infected 7 times. 
Person 6084 has final_x = 99, final_y = 103, final_status = susceptible and was infected 3 times. 
Person 6085 has final_x = 26, final_y = 83, final_status = susceptible and was infected 3 times. 
Person 6086 has final_x = 74, final_y = 5, final_status = immune and was infected 2 times. 
Person 6087 has final_x = 47, final_y = 101, final_status = susceptible and was infected 3 times. 
Person 6088 has final_x = 79, final_y = 46, final_status = immune and was infected 5 times. 
Person 6089 has final_x = 20, final_y = 87, final_status = infected and was infected 8 times. 
Person 6090 has final_x = 30, final_y = 75, final_status = susceptible and was infected 3 times. 
Person 6091 has final_x = 76, final_y = 86, final_status = susceptible and was infected 6 times. 
Person 6092 has final_x = 64, final_y = 57, final_status = susceptible and was infected 3 times. 
Person 6093 has final_x = 32, final_y = 26, final_status = immune and was infected 5 times. 
Person 6094 has final_x = 64, final_y = 29, final_status = infected and was infected 5 times. 
Person 6095 has final_x = 6, final_y = 51, final_status = susceptible and was infected 3 times. 
Person 6096 has final_x = 81, final_y = 10, final_status = susceptible and was infected 4 times. 
Person 6097 has final_x = 92, final_y = 57, final_status = infected and was infected 9 times. 
Person 6098 has final_x = 26, final_y = 17, final_status = susceptible and was infected 6 times. 
Person 6099 has final_x = 78, final_y = 79, final_status = immune and was infected 4 times. 
Person 6100 has final_x = 74, final_y = 31, final_status = susceptible and was infected 1 times. 
Person 6101 has final_x = 88, final_y = 21, final_status = susceptible and was infected 4 times. 
Person 6102 has final_x = 31, final_y = 81, final_status = susceptible and was infected 2 times. 
Person 6103 has final_x = 59, final_y = 12, final_status = immune and was infected 9 times. 
Person 6104 has final_x = 109, final_y = 89, final_status = susceptible and was infected 4 times. 
Person 6105 has final_x = 84, final_y = 86, final_status = susceptible and was infected 7 times. 
Person 6106 has final_x = 80, final_y = 62, final_status = susceptible and was infected 3 times. 
Person 6107 has final_x = 45, final_y = 97, final_status = susceptible and was infected 4 times. 
Person 6108 has final_x = 71, final_y = 103, final_status = infected and was infected 4 times. 
Person 6109 has final_x = 106, final_y = 94, final_status = susceptible and was infected 7 times. 
Person 6110 has final_x = 80, final_y = 43, final_status = infected and was infected 6 times. 
Person 6111 has final_x = 2, final_y = 58, final_status = infected and was infected 3 times. 
Person 6112 has final_x = 71, final_y = 95, final_status = infected and was infected 2 times. 
Person 6113 has final_x = 76, final_y = 26, final_status = immune and was infected 4 times. 
Person 6114 has final_x = 67, final_y = 7, final_status = susceptible and was infected 3 times. 
Person 6115 has final_x = 69, final_y = 82, final_status = susceptible and was infected 2 times. 
Person 6116 has final_x = 19, final_y = 70, final_status = immune and was infected 5 times. 
Person 6117 has final_x = 75, final_y = 27, final_status = susceptible and was infected 5 times. 
Person 6118 has final_x = 93, final_y = 47, final_status = susceptible and was infected 4 times. 
Person 6119 has final_x = 60, final_y = 71, final_status = immune and was infected 6 times. 
Person 6120 has final_x = 76, final_y = 53, final_status = infected and was infected 8 times. 
Person 6121 has final_x = 10, final_y = 14, final_status = susceptible and was infected 5 times. 
Person 6122 has final_x = 10, final_y = 37, final_status = susceptible and was infected 8 times. 
Person 6123 has final_x = 75, final_y = 16, final_status = susceptible and was infected 3 times. 
Person 6124 has final_x = 18, final_y = 102, final_status = susceptible and was infected 8 times. 
Person 6125 has final_x = 69, final_y = 85, final_status = susceptible and was infected 6 times. 
Person 6126 has final_x = 94, final_y = 17, final_status = susceptible and was infected 4 times. 
Person 6127 has final_x = 104, final_y = 53, final_status = immune and was infected 7 times. 
Person 6128 has final_x = 35, final_y = 95, final_status = susceptible and was infected 4 times. 
Person 6129 has final_x = 10, final_y = 77, final_status = susceptible and was infected 1 times. 
Person 6130 has final_x = 83, final_y = 30, final_status = infected and was infected 6 times. 
Person 6131 has final_x = 18, final_y = 3, final_status = susceptible and was infected 4 times. 
Person 6132 has final_x = 77, final_y = 89, final_status = immune and was infected 5 times. 
Person 6133 has final_x = 49, final_y = 60, final_status = immune and was infected 3 times. 
Person 6134 has final_x = 6, final_y = 95, final_status = susceptible and was infected 4 times. 
Person 6135 has final_x = 22, final_y = 48, final_status = susceptible and was infected 6 times. 
Person 6136 has final_x = 39, final_y = 59, final_status = immune and was infected 4 times. 
Person 6137 has final_x = 85, final_y = 37, final_status = susceptible and was infected 5 times. 
Person 6138 has final_x = 12, final_y = 82, final_status = immune and was infected 6 times. 
Person 6139 has final_x = 5, final_y = 102, final_status = immune and was infected 7 times. 
Person 6140 has final_x = 37, final_y = 48, final_status = susceptible and was infected 4 times. 
Person 6141 has final_x = 63, final_y = 65, final_status = infected and was infected 4 times. 
Person 6142 has final_x = 59, final_y = 89, final_status = susceptible and was infected 4 times. 
Person 6143 has final_x = 50, final_y = 72, final_status = susceptible and was infected 9 times. 
Person 6144 has final_x = 89, final_y = 35, final_status = susceptible and was infected 6 times. 
Person 6145 has final_x = 89, final_y = 80, final_status = immune and was infected 8 times. 
Person 6146 has final_x = 17, final_y = 88, final_status = susceptible and was infected 3 times. 
Person 6147 has final_x = 31, final_y = 74, final_status = susceptible and was infected 4 times. 
Person 6148 has final_x = 10, final_y = 6, final_status = immune and was infected 3 times. 
Person 6149 has final_x = 9, final_y = 69, final_status = immune and was infected 5 times. 
Person 6150 has final_x = 85, final_y = 32, final_status = immune and was infected 4 times. 
Person 6151 has final_x = 64, final_y = 74, final_status = susceptible and was infected 2 times. 
Person 6152 has final_x = 59, final_y = 96, final_status = susceptible and was infected 9 times. 
Person 6153 has final_x = 105, final_y = 39, final_status = immune and was infected 7 times. 
Person 6154 has final_x = 80, final_y = 3, final_status = susceptible and was infected 3 times. 
Person 6155 has final_x = 24, final_y = 93, final_status = susceptible and was infected 3 times. 
Person 6156 has final_x = 20, final_y = 6, final_status = susceptible and was infected 5 times. 
Person 6157 has final_x = 74, final_y = 101, final_status = susceptible and was infected 3 times. 
Person 6158 has final_x = 4, final_y = 41, final_status = susceptible and was infected 5 times. 
Person 6159 has final_x = 40, final_y = 94, final_status = susceptible and was infected 6 times. 
Person 6160 has final_x = 45, final_y = 95, final_status = susceptible and was infected 2 times. 
Person 6161 has final_x = 57, final_y = 5, final_status = susceptible and was infected 3 times. 
Person 6162 has final_x = 21, final_y = 101, final_status = immune and was infected 6 times. 
Person 6163 has final_x = 47, final_y = 75, final_status = infected and was infected 7 times. 
Person 6164 has final_x = 46, final_y = 40, final_status = immune and was infected 3 times. 
Person 6165 has final_x = 2, final_y = 53, final_status = immune and was infected 4 times. 
Person 6166 has final_x = 85, final_y = 59, final_status = infected and was infected 8 times. 
Person 6167 has final_x = 48, final_y = 17, final_status = susceptible and was infected 4 times. 
Person 6168 has final_x = 100, final_y = 93, final_status = infected and was infected 7 times. 
Person 6169 has final_x = 7, final_y = 10, final_status = immune and was infected 4 times. 
Person 6170 has final_x = 24, final_y = 36, final_status = susceptible and was infected 5 times. 
Person 6171 has final_x = 12, final_y = 67, final_status = immune and was infected 3 times. 
Person 6172 has final_x = 21, final_y = 15, final_status = immune and was infected 2 times. 
Person 6173 has final_x = 25, final_y = 110, final_status = susceptible and was infected 4 times. 
Person 6174 has final_x = 84, final_y = 85, final_status = infected and was infected 13 times. 
Person 6175 has final_x = 5, final_y = 12, final_status = susceptible and was infected 1 times. 
Person 6176 has final_x = 45, final_y = 70, final_status = immune and was infected 5 times. 
Person 6177 has final_x = 48, final_y = 103, final_status = susceptible and was infected 7 times. 
Person 6178 has final_x = 100, final_y = 91, final_status = immune and was infected 5 times. 
Person 6179 has final_x = 69, final_y = 21, final_status = susceptible and was infected 4 times. 
Person 6180 has final_x = 33, final_y = 72, final_status = susceptible and was infected 4 times. 
Person 6181 has final_x = 64, final_y = 94, final_status = immune and was infected 6 times. 
Person 6182 has final_x = 45, final_y = 10, final_status = infected and was infected 3 times. 
Person 6183 has final_x = 93, final_y = 74, final_status = immune and was infected 2 times. 
Person 6184 has final_x = 28, final_y = 48, final_status = immune and was infected 7 times. 
Person 6185 has final_x = 36, final_y = 65, final_status = immune and was infected 4 times. 
Person 6186 has final_x = 106, final_y = 40, final_status = immune and was infected 11 times. 
Person 6187 has final_x = 68, final_y = 33, final_status = susceptible and was infected 2 times. 
Person 6188 has final_x = 42, final_y = 67, final_status = immune and was infected 3 times. 
Person 6189 has final_x = 92, final_y = 28, final_status = immune and was infected 6 times. 
Person 6190 has final_x = 45, final_y = 97, final_status = immune and was infected 5 times. 
Person 6191 has final_x = 56, final_y = 37, final_status = immune and was infected 3 times. 
Person 6192 has final_x = 107, final_y = 17, final_status = susceptible and was infected 5 times. 
Person 6193 has final_x = 12, final_y = 30, final_status = susceptible and was infected 3 times. 
Person 6194 has final_x = 101, final_y = 3, final_status = immune and was infected 4 times. 
Person 6195 has final_x = 98, final_y = 20, final_status = infected and was infected 4 times. 
Person 6196 has final_x = 45, final_y = 4, final_status = immune and was infected 4 times. 
Person 6197 has final_x = 58, final_y = 108, final_status = susceptible and was infected 5 times. 
Person 6198 has final_x = 41, final_y = 47, final_status = susceptible and was infected 6 times. 
Person 6199 has final_x = 58, final_y = 75, final_status = infected and was infected 5 times. 
Person 6200 has final_x = 94, final_y = 55, final_status = immune and was infected 12 times. 
Person 6201 has final_x = 87, final_y = 61, final_status = immune and was infected 3 times. 
Person 6202 has final_x = 73, final_y = 48, final_status = susceptible and was infected 3 times. 
Person 6203 has final_x = 87, final_y = 81, final_status = susceptible and was infected 5 times. 
Person 6204 has final_x = 106, final_y = 17, final_status = susceptible and was infected 2 times. 
Person 6205 has final_x = 39, final_y = 70, final_status = susceptible and was infected 5 times. 
Person 6206 has final_x = 106, final_y = 54, final_status = susceptible and was infected 7 times. 
Person 6207 has final_x = 85, final_y = 62, final_status = susceptible and was infected 3 times. 
Person 6208 has final_x = 9, final_y = 68, final_status = susceptible and was infected 5 times. 
Person 6209 has final_x = 45, final_y = 87, final_status = immune and was infected 5 times. 
Person 6210 has final_x = 49, final_y = 103, final_status = susceptible and was infected 5 times. 
Person 6211 has final_x = 89, final_y = 40, final_status = infected and was infected 7 times. 
Person 6212 has final_x = 83, final_y = 23, final_status = susceptible and was infected 7 times. 
Person 6213 has final_x = 13, final_y = 13, final_status = immune and was infected 1 times. 
Person 6214 has final_x = 105, final_y = 80, final_status = susceptible and was infected 8 times. 
Person 6215 has final_x = 34, final_y = 18, final_status = susceptible and was infected 5 times. 
Person 6216 has final_x = 95, final_y = 103, final_status = susceptible and was infected 4 times. 
Person 6217 has final_x = 46, final_y = 57, final_status = immune and was infected 10 times. 
Person 6218 has final_x = 45, final_y = 29, final_status = susceptible and was infected 3 times. 
Person 6219 has final_x = 62, final_y = 65, final_status = immune and was infected 5 times. 
Person 6220 has final_x = 37, final_y = 62, final_status = infected and was infected 9 times. 
Person 6221 has final_x = 47, final_y = 83, final_status = susceptible and was infected 5 times. 
Person 6222 has final_x = 78, final_y = 64, final_status = susceptible and was infected 2 times. 
Person 6223 has final_x = 64, final_y = 32, final_status = susceptible and was infected 7 times. 
Person 6224 has final_x = 45, final_y = 63, final_status = susceptible and was infected 4 times. 
Person 6225 has final_x = 86, final_y = 86, final_status = susceptible and was infected 2 times. 
Person 6226 has final_x = 65, final_y = 102, final_status = infected and was infected 5 times. 
Person 6227 has final_x = 5, final_y = 72, final_status = susceptible and was infected 2 times. 
Person 6228 has final_x = 94, final_y = 42, final_status = susceptible and was infected 8 times. 
Person 6229 has final_x = 102, final_y = 21, final_status = susceptible and was infected 2 times. 
Person 6230 has final_x = 42, final_y = 77, final_status = infected and was infected 7 times. 
Person 6231 has final_x = 92, final_y = 56, final_status = susceptible and was infected 4 times. 
Person 6232 has final_x = 2, final_y = 102, final_status = infected and was infected 6 times. 
Person 6233 has final_x = 96, final_y = 7, final_status = susceptible and was infected 2 times. 
Person 6234 has final_x = 65, final_y = 83, final_status = infected and was infected 2 times. 
Person 6235 has final_x = 14, final_y = 68, final_status = susceptible and was infected 6 times. 
Person 6236 has final_x = 45, final_y = 10, final_status = infected and was infected 4 times. 
Person 6237 has final_x = 102, final_y = 25, final_status = susceptible and was infected 2 times. 
Person 6238 has final_x = 66, final_y = 29, final_status = immune and was infected 3 times. 
Person 6239 has final_x = 83, final_y = 106, final_status = susceptible and was infected 7 times. 
Person 6240 has final_x = 73, final_y = 25, final_status = infected and was infected 7 times. 
Person 6241 has final_x = 31, final_y = 67, final_status = infected and was infected 11 times. 
Person 6242 has final_x = 17, final_y = 43, final_status = susceptible and was infected 3 times. 
Person 6243 has final_x = 47, final_y = 68, final_status = immune and was infected 7 times. 
Person 6244 has final_x = 43, final_y = 93, final_status = infected and was infected 6 times. 
Person 6245 has final_x = 91, final_y = 93, final_status = susceptible and was infected 4 times. 
Person 6246 has final_x = 38, final_y = 82, final_status = immune and was infected 6 times. 
Person 6247 has final_x = 108, final_y = 64, final_status = immune and was infected 5 times. 
Person 6248 has final_x = 83, final_y = 62, final_status = infected and was infected 6 times. 
Person 6249 has final_x = 39, final_y = 63, final_status = infected and was infected 6 times. 
Person 6250 has final_x = 20, final_y = 28, final_status = immune and was infected 9 times. 
Person 6251 has final_x = 51, final_y = 96, final_status = susceptible and was infected 6 times. 
Person 6252 has final_x = 20, final_y = 6, final_status = immune and was infected 2 times. 
Person 6253 has final_x = 89, final_y = 22, final_status = immune and was infected 4 times. 
Person 6254 has final_x = 18, final_y = 89, final_status = susceptible and was infected 6 times. 
Person 6255 has final_x = 26, final_y = 67, final_status = immune and was infected 7 times. 
Person 6256 has final_x = 37, final_y = 25, final_status = susceptible and was infected 1 times. 
Person 6257 has final_x = 72, final_y = 35, final_status = susceptible and was infected 6 times. 
Person 6258 has final_x = 88, final_y = 86, final_status = immune and was infected 4 times. 
Person 6259 has final_x = 52, final_y = 45, final_status = immune and was infected 12 times. 
Person 6260 has final_x = 23, final_y = 48, final_status = infected and was infected 5 times. 
Person 6261 has final_x = 65, final_y = 83, final_status = immune and was infected 3 times. 
Person 6262 has final_x = 71, final_y = 34, final_status = susceptible and was infected 2 times. 
Person 6263 has final_x = 67, final_y = 88, final_status = susceptible and was infected 2 times. 
Person 6264 has final_x = 9, final_y = 67, final_status = susceptible and was infected 6 times. 
Person 6265 has final_x = 53, final_y = 3, final_status = susceptible and was infected 6 times. 
Person 6266 has final_x = 19, final_y = 47, final_status = susceptible and was infected 4 times. 
Person 6267 has final_x = 95, final_y = 78, final_status = susceptible and was infected 6 times. 
Person 6268 has final_x = 78, final_y = 98, final_status = susceptible and was infected 5 times. 
Person 6269 has final_x = 89, final_y = 14, final_status = susceptible and was infected 8 times. 
Person 6270 has final_x = 18, final_y = 81, final_status = susceptible and was infected 5 times. 
Person 6271 has final_x = 28, final_y = 57, final_status = susceptible and was infected 3 times. 
Person 6272 has final_x = 107, final_y = 32, final_status = susceptible and was infected 9 times. 
Person 6273 has final_x = 25, final_y = 25, final_status = susceptible and was infected 3 times. 
Person 6274 has final_x = 44, final_y = 31, final_status = infected and was infected 6 times. 
